06-03-2020,MOEXBC,0, В АБР назвали возможный размер ущерба экономике Азии от коронавируса ,-0.1111111111111111
06-03-2020,MOEXBC,0, Красноярский экономический форум продолжит работу,0.8
06-03-2020,MOEXBC,0, Красноярский экономический форум перенесли на неопределенный срок ,0.16666666666666666
06-03-2020,MOEXBC,0, На дальневосточной таможне рассказали о резком росте вывоза медизделий ,-0.125
06-03-2020,MOEXBC,0, Большая ошибка Трампа: пандемию коронавируса заливают деньгами ,0.0
06-03-2020,MOEXBC,0, Эксперты рассказали,1.0
10-03-2020,MOEXBC,0, РЖД будут общаться с инвесторами в формате видеоконференций ,0.3333333333333333
10-03-2020,MOEXBC,0, Между Россией и Монголией остановят курсирование поездов ,0.0
10-03-2020,MOEXBC,0, В Германии оценили влияние коронавируса на экономику ,0.16666666666666666
10-03-2020,MOEXBC,0, Путин рассказал о новых рисках для российской экономики ,0.3333333333333333
10-03-2020,MOEXBC,0, В РСТ сравнили влияние коронавируса и курса валют на спрос на туры ,0.1111111111111111
10-03-2020,MOEXBC,0, Новак оценил ситуацию с колебанием цен на нефть ,0.0
10-03-2020,MOEXBC,0, Петербургский экономический форум состоится в 2021 году ,0.6
10-03-2020,MOEXBC,0, Благодарите вирус. ЦБ вводит временные послабления для банков ,0.0
10-03-2020,MOEXBC,0, ЦБ вводит регуляторные послабления для банков из-за коронавируса ,0.0
10-03-2020,MOEXBC,0, Мировые цены на нефть растут на 7% после резкого снижения котировок ,0.0
10-03-2020,MOEXBC,0, Куда исчезли медицинские маски и защитят ли они от коронавируса ,0.0
10-03-2020,MOEXBC,0, Мировые цены на нефть растут на 7% после резкого снижения котировок ,0.0
10-03-2020,MOEXBC,0, Куда исчезли медицинские маски и защитят ли они от коронавируса ,0.0
11-03-2020,MOEXBC,0, Курс доллара достиг 73 рублей ,0.5
11-03-2020,MOEXBC,0, Эксперт рассказал о влиянии пандемии коронавируса на мировую экономику ,0.42857142857142855
11-03-2020,MOEXBC,0, Фондовый индекс Dow Jones упал на 5% ,0.0
11-03-2020,MOEXBC,0, Глава ЕАБР связал появление коронавируса с финансовым кризисом ,0.0
11-03-2020,MOEXBC,0, В Германии обсудят меры по снижению влияния коронавируса на экономику ,0.125
11-03-2020,MOEXBC,0, Эксперт: говорить о кризисе в российской экономике преждевременно ,0.16666666666666666
11-03-2020,MOEXBC,0, Utair приостановит полеты в Милан до конца мая из-за коронавируса ,-0.125
11-03-2020,MOEXBC,0, Эксперт оценил состояние российской экономики ,0.2
11-03-2020,MOEXBC,0, Банк Англии понизил базовую ставку до 0,0.4
11-03-2020,MOEXBC,0, Японский индекс NIKKEI упал на 2,-0.5
11-03-2020,MOEXBC,0, Эксперт рассказал,1.0
12-03-2020,MOEXBC,0, Кудрин допустил в России рост бедности ,0.2
12-03-2020,MOEXBC,0, Аэрофлот объявил о снижении тарифов на международные рейсы  ,0.3333333333333333
12-03-2020,MOEXBC,0, Аэрофлот снизил тарифы на международные рейсы ,0.4
12-03-2020,MOEXBC,0, Экономист о вероятности финансового кризиса: все не так,0.25
12-03-2020,MOEXBC,0, Мишустин оценил последствия коронавируса для экономики ,0.2
12-03-2020,MOEXBC,0, В Китае оценили влияние коронавируса на сотрудничество с Россией ,0.14285714285714285
12-03-2020,MOEXBC,0, Правительство готово к различным сценариям из-за коронавируса ,-0.3333333333333333
12-03-2020,MOEXBC,0, Эксперт оценил влияние коронавируса на экспорт зерновых из России ,0.14285714285714285
12-03-2020,MOEXBC,0, Коронавирусная паранойя: в США не успевают за страхами покупателей ,0.0
12-03-2020,MOEXBC,0, Японский индекс NIKKEI упал на 4,-0.5
12-03-2020,MOEXBC,0, Почта России ожидает роста покупок через интернет из-за коронавируса ,0.375
12-03-2020,MOEXBC,0, Цены на нефть падают свыше 4,-0.25
12-03-2020,MOEXBC,0, Трамп: запрет на въезд из Европы в США никак не отразится на торговле  ,-0.25
12-03-2020,MOEXBC,0, Эксперт рассказал,1.0
12-03-2020,MOEXBC,0, Эксперт рассказала,1.0
12-03-2020,MOEXBC,0, Эксперт оценил влияние объявления пандемии на рынок нефти ,0.0
12-03-2020,MOEXBC,0, Американский экономист предрек новый мировой финансовый кризис ,0.14285714285714285
12-03-2020,MOEXBC,0, В Москве режим готовности вызвал массовый отток иностранных туристов ,0.1111111111111111
13-03-2020,MOEXBC,1, Нефть подскочила на 7% на заявлениях Трампа по коронавирусу ,-0.2
13-03-2020,MOEXBC,1, ЕБРР выделит миллиард евро для борьбы с последствиями коронавируса ,-0.42857142857142855
13-03-2020,MOEXBC,1, Глава Мексиканской фондовой биржи заразился коронавирусом ,0.0
13-03-2020,MOEXBC,1, В АКРА оценили вероятность нового финансового кризиса в России ,0.25
13-03-2020,MOEXBC,1, ФАС возбудила дело о координации цен на медицинские маски в Удмуртии ,0.0
13-03-2020,MOEXBC,1, Вынужденная удаленка. Многие ли вернутся на работу после коронавируса? ,0.16666666666666666
13-03-2020,MOEXBC,1, Рецессия экономике России не грозит,0.0
13-03-2020,MOEXBC,1, Мнучин призвал не сравнивать влияние коронавируса с кризисом ,-0.3333333333333333
13-03-2020,MOEXBC,1, Конституция,1.0
13-03-2020,MOEXBC,1, Съезд РСПП и Неделю российского бизнеса перенесли из-за коронавируса ,0.375
13-03-2020,MOEXBC,1, Страны G20 приняли совместное заявление по ситуации с коронавирусом ,0.14285714285714285
13-03-2020,MOEXBC,1, Эксперт: авиакомпании Китая планируют начать продажу билетов из России ,0.5
13-03-2020,MOEXBC,1, Жители Варшавы запасаются продуктами из-за коронавируса ,0.16666666666666666
13-03-2020,MOEXBC,1, В Кремле оценили влияние распространения коронавируса на экономику ,0.14285714285714285
13-03-2020,MOEXBC,1, Пушков прокомментировал рекордный обвал котировок на рынках в США ,0.42857142857142855
13-03-2020,MOEXBC,1, Как коронавирус будет влиять на производство в Китае? Мнение эксперта ,0.2857142857142857
13-03-2020,MOEXBC,1, Назван очаг возможного глобального финансового кризиса из-за COVID-19 ,0.0
13-03-2020,MOEXBC,1, Биржи стран G20 потеряли за неделю от 7% до 29% ,0.16666666666666666
13-03-2020,MOEXBC,1, В Китае заявили о сложности возобновления производства в стране ,0.42857142857142855
13-03-2020,MOEXBC,1, В Гознаке рассказали о защите российских банкнот от вирусов ,0.0
13-03-2020,MOEXBC,1, Назван очаг возможного глобального финансового кризиса ,0.0
13-03-2020,MOEXBC,1, Крушение бирж в США стало вторым самым худшим в истории ,0.0
13-03-2020,MOEXBC,1, Японская биржа открылась провалом на 8,-0.2
13-03-2020,MOEXBC,1, В Бразилии коронавирус снова обрушил биржу ,-0.3333333333333333
16-03-2020,MOEXBC,0, Фондовые биржи США показали рекордное падение за последние 33 года ,0.25
16-03-2020,MOEXBC,0, В Еврогруппе опасаются серьезного экономического спада из-за пандемии ,0.0
16-03-2020,MOEXBC,0, Трамп уверен,0.5
16-03-2020,MOEXBC,0, Трамп не исключил,-0.5
16-03-2020,MOEXBC,0, В РЖД объяснили,0.3333333333333333
16-03-2020,MOEXBC,0, В РЖД рассказали,0.3333333333333333
16-03-2020,MOEXBC,0, Эксперт оценил вероятность обвала курса до ста рублей за доллар ,0.375
16-03-2020,MOEXBC,0, РЖД отменили поезда в Узбекистан и Азербайджан ,-0.4
16-03-2020,MOEXBC,0, S7 приостановила регулярные рейсы в Узбекистан и Казахстан ,0.16666666666666666
16-03-2020,MOEXBC,0, Регионам поручили обеспечить запасы продуктов на два месяца ,0.6666666666666666
16-03-2020,MOEXBC,0, МВФ планирует выделить $1 трлн на борьбу с COVID-19 ,-0.16666666666666666
16-03-2020,MOEXBC,0, Спрос на туалетную бумагу в мире вырос втрое,0.16666666666666666
16-03-2020,MOEXBC,0, МВФ готов выделить триллион долларов на борьбу с коронавирусом ,-0.14285714285714285
16-03-2020,MOEXBC,0, Кризиса в российской экономике сейчас нет,-0.3333333333333333
16-03-2020,MOEXBC,0, Греф после командировки в Европу работает на удаленном режиме ,0.5
16-03-2020,MOEXBC,0, Московские ТЦ пока не будут снижать арендные ставки из-за коронавируса ,-0.1111111111111111
16-03-2020,MOEXBC,0, Российские ретейлеры прокомментировали принятые меры по коронавирусу ,0.3333333333333333
16-03-2020,MOEXBC,0, В ЦБ рассказали о продолжительности жизни коронавируса на банкнотах ,0.14285714285714285
16-03-2020,MOEXBC,0, В России могут вырасти цены на одежду,0.5
16-03-2020,MOEXBC,0, РФПИ и японские партнеры запустят быстрые тесты на COVID-19 в апреле ,0.25
16-03-2020,MOEXBC,0, В Аэрофлоте прокомментировали ограничения авиасообщения из-за вируса ,0.0
16-03-2020,MOEXBC,0, В ряде стран получат российские технологии для борьбы с коронавирусом ,-0.25
16-03-2020,MOEXBC,0, РФ подумывает ввести налоговые каникулы и беспошлинный ввоз лекарств ,0.375
16-03-2020,MOEXBC,0, Правительство опубликовало список поручений по поддержке экономики ,0.6666666666666666
16-03-2020,MOEXBC,0, В России обсуждают налоговые каникулы и беспошлинный ввоз лекарств ,0.25
16-03-2020,MOEXBC,0, В Кремле прокомментировали ситуацию на финансовых рынках ,0.3333333333333333
16-03-2020,MOEXBC,0, Дворкович заявил,0.5
16-03-2020,MOEXBC,0, Эксперт назвал самую серьезную проблему на рынке нефти ,0.0
16-03-2020,MOEXBC,0, Японский эксперт сравнил текущую ситуацию с кризисом 2008 — 2009 годов ,0.1111111111111111
16-03-2020,MOEXBC,0, Мишустин объявил о новых мерах по борьбе с коронавирусом ,0.3333333333333333
16-03-2020,MOEXBC,0, Эксперт оценил решение ФРС США снизить базовую ставку почти до нуля ,0.4444444444444444
16-03-2020,MOEXBC,0, Магнит допустил влияние коронавируса на цепочку поставок ,-0.16666666666666666
16-03-2020,MOEXBC,0, Либо вбок,0.0
16-03-2020,MOEXBC,0, Правительство заявило о новых мерах по борьбе с коронавирусом ,0.16666666666666666
16-03-2020,MOEXBC,0, Мишустин предложил расширить льготное кредитование для поддержки МСП ,0.5714285714285714
16-03-2020,MOEXBC,0, На таможне запустят зеленый коридор для товаров первой необходимости ,0.125
16-03-2020,MOEXBC,0, Богатейшие люди мира с начала года потеряли почти триллион долларов ,0.375
16-03-2020,MOEXBC,0, СМИ: правительство подготовило антикризисный план из-за коронавируса ,0.14285714285714285
16-03-2020,MOEXBC,0, Руспродсоюз исключил возможность дефицита продуктов в России ,0.0
16-03-2020,MOEXBC,0, Нефть марки Brent дешевеет из-за опасений за спрос ,0.0
16-03-2020,MOEXBC,0, Розничные продажи в Китае упали на 20,0.25
16-03-2020,MOEXBC,0, Российские торговые сети создают запас продуктов ,0.3333333333333333
17-03-2020,MOEXBC,0, Путин призвал россиян не покупать продукты впрок ,0.3333333333333333
17-03-2020,MOEXBC,0, Ford приостановит производство автомобилей в Европе из-за коронавируса ,0.14285714285714285
17-03-2020,MOEXBC,0, Сбербанк увидел повышенный спрос на ипотеку и потребкредиты ,0.3333333333333333
17-03-2020,MOEXBC,0, Эксперт оценил вероятную себестоимость тестов на коронавирус ,0.16666666666666666
17-03-2020,MOEXBC,0, В Оренбургской области ввели режим повышенной готовности ,0.2857142857142857
